id,city,Hotel Name,Price,Review Score (/10),Hotel URL,Description,Latitude,Longitude,Distance (km)
170,Cairo,InterContinental Semiramis 10,666.96,,https://booking.com/hotel/eg/cairo-170,Charming boutique hotel with traditional Egyptian decor,23.220263,27.833429,1.0
171,Cairo,Ramses Hilton 10,1718.33,7.5,https://booking.com/hotel/eg/cairo-171,Family-friendly hotel with pool and kids club,22.973842,34.372285,17.4
172,Cairo,Hilton Cairo World Trade Center 10,573.01,7.3,https://booking.com/hotel/eg/cairo-172,Historic hotel with panoramic views of the Nile,28.731434,29.735739,1.9
173,Cairo,Cairo Pyramids Hotel 10,3348.68,6.9,https://booking.com/hotel/eg/cairo-173,Contemporary hotel near shopping and dining districts,22.623448,33.215129,9.6
174,Cairo,Nile Ritz-Carlton 10,422.36,,https://booking.com/hotel/eg/cairo-174,Modern hotel in the heart of the city with easy access to attractions,24.599453,34.971245,10.9
175,Cairo,Tolip Golden Hotel 10,1193.89,8.3,https://booking.com/hotel/eg/cairo-175,Beachfront resort with private beach and water sports,29.979498,32.728228,6.1
176,Cairo,Dana Inn Maadi 10,445.13,,https://booking.com/hotel/eg/cairo-176,Charming boutique hotel with traditional Egyptian decor,31.033204,26.510579,11.1
177,Cairo,Le Riad Hotel de Charme 10,606.88,8.6,https://booking.com/hotel/eg/cairo-177,Historic hotel with panoramic views of the Nile,29.220894,29.422988,8.1
178,Cairo,Arabian Nights Hotel 10,1687.14,6.7,https://booking.com/hotel/eg/cairo-178,Charming boutique hotel with traditional Egyptian decor,22.295774,31.516668,9.5
179,Cairo,Pyramids View Inn 10,622.83,9.1,https://booking.com/hotel/eg/cairo-179,Budget-friendly hotel with clean rooms and friendly staff,30.25192,32.765969,19.4
180,Cairo,Cairo Downtown Hotel 10,960.97,8.5,https://booking.com/hotel/eg/cairo-180,Family-friendly hotel with pool and kids club,30.662442,34.675113,5.0
181,Cairo,Four Seasons Cairo at Nile Plaza 11,2466.34,,https://booking.com/hotel/eg/cairo-181,Budget-friendly hotel with clean rooms and friendly staff,23.904985,29.915945,2.1
182,Cairo,Marriott Mena House 11,2210.18,8.8,https://booking.com/hotel/eg/cairo-182,Luxurious hotel with stunning views and world-class amenities,22.110395,25.724469,10.1
183,Cairo,Steigenberger El Tahrir 11,394.61,5.9,https://booking.com/hotel/eg/cairo-183,Budget-friendly hotel with clean rooms and friendly staff,30.171163,32.79851,1.5
184,Cairo,Kempinski Nile Hotel 11,1222.11,7.5,https://booking.com/hotel/eg/cairo-184,Budget-friendly hotel with clean rooms and friendly staff,27.423593,25.183676,12.3
185,Cairo,Sofitel Cairo Nile El Gezirah 11,481.72,,https://booking.com/hotel/eg/cairo-185,Luxurious hotel with stunning views and world-class amenities,27.316662,25.097708,8.5
186,Cairo,Fairmont Nile City 11,329.95,7.8,https://booking.com/hotel/eg/cairo-186,Luxurious hotel with stunning views and world-class amenities,29.832883,28.578014,8.4
187,Cairo,Conrad Cairo 11,1387.75,,https://booking.com/hotel/eg/cairo-187,Luxurious hotel with stunning views and world-class amenities,31.039725,26.2422,22.5
188,Cairo,InterContinental Semiramis 11,1034.86,9.6,https://booking.com/hotel/eg/cairo-188,Budget-friendly hotel with clean rooms and friendly staff,28.736075,33.709691,18.0
189,Cairo,Ramses Hilton 11,2250.59,9.1,https://booking.com/hotel/eg/cairo-189,Contemporary hotel near shopping and dining districts,28.277791,30.530015,15.1
190,Cairo,Hilton Cairo World Trade Center 11,433.47,7.1,https://booking.com/hotel/eg/cairo-190,Premium hotel offering authentic Egyptian hospitality,26.166769,32.248266,15.0
191,Cairo,Cairo Pyramids Hotel 11,652.44,10.0,https://booking.com/hotel/eg/cairo-191,Charming boutique hotel with traditional Egyptian decor,31.27072,28.368958,5.0
192,Cairo,Nile Ritz-Carlton 11,473.79,7.8,https://booking.com/hotel/eg/cairo-192,Modern hotel in the heart of the city with easy access to attractions,22.198181,31.53263,8.6
193,Cairo,Tolip Golden Hotel 11,3691.6,6.8,https://booking.com/hotel/eg/cairo-193,Charming boutique hotel with traditional Egyptian decor,28.462168,25.721984,1.3
194,Cairo,Dana Inn Maadi 11,657.97,,https://booking.com/hotel/eg/cairo-194,Luxurious hotel with stunning views and world-class amenities,30.248589,32.271691,18.7
195,Cairo,Le Riad Hotel de Charme 11,149.69,6.7,https://booking.com/hotel/eg/cairo-195,Beachfront resort with private beach and water sports,26.796026,30.433005,13.1
196,Cairo,Arabian Nights Hotel 11,479.35,7.9,https://booking.com/hotel/eg/cairo-196,Beachfront resort with private beach and water sports,30.297521,34.007019,10.8
197,Cairo,Pyramids View Inn 11,1120.87,5.9,https://booking.com/hotel/eg/cairo-197,Charming boutique hotel with traditional Egyptian decor,27.918183,31.315602,18.5
198,Cairo,Cairo Downtown Hotel 11,917.18,7.0,https://booking.com/hotel/eg/cairo-198,Contemporary hotel near shopping and dining districts,28.009135,28.728486,13.1
199,Cairo,Four Seasons Cairo at Nile Plaza 12,378.81,7.6,https://booking.com/hotel/eg/cairo-199,Historic hotel with panoramic views of the Nile,30.272124,29.453053,13.1
200,Cairo,Marriott Mena House 12,1667.39,,https://booking.com/hotel/eg/cairo-200,Budget-friendly hotel with clean rooms and friendly staff,31.209417,27.581334,16.6
201,Cairo,Steigenberger El Tahrir 12,165.38,7.2,https://booking.com/hotel/eg/cairo-201,Contemporary hotel near shopping and dining districts,26.311001,27.360505,2.3
202,Cairo,Kempinski Nile Hotel 12,877.61,,https://booking.com/hotel/eg/cairo-202,Premium hotel offering authentic Egyptian hospitality,26.263387,31.693904,4.1
203,Cairo,Sofitel Cairo Nile El Gezirah 12,3834.52,6.3,https://booking.com/hotel/eg/cairo-203,Budget-friendly hotel with clean rooms and friendly staff,23.586898,26.676192,1.4
204,Cairo,Fairmont Nile City 12,1309.84,9.3,https://booking.com/hotel/eg/cairo-204,Luxurious hotel with stunning views and world-class amenities,28.701163,29.463686,21.7
205,Cairo,Conrad Cairo 12,2361.86,,https://booking.com/hotel/eg/cairo-205,Modern hotel in the heart of the city with easy access to attractions,23.168223,27.311309,1.8
206,Cairo,InterContinental Semiramis 12,4214.28,7.1,https://booking.com/hotel/eg/cairo-206,Family-friendly hotel with pool and kids club,22.981435,30.846707,17.4
207,Cairo,Ramses Hilton 12,432.94,10.0,https://booking.com/hotel/eg/cairo-207,Modern hotel in the heart of the city with easy access to attractions,25.069741,34.730977,14.7
208,Cairo,Hilton Cairo World Trade Center 12,560.87,,https://booking.com/hotel/eg/cairo-208,Modern hotel in the heart of the city with easy access to attractions,25.255208,30.32245,3.6
209,Cairo,Cairo Pyramids Hotel 12,700.0,,https://booking.com/hotel/eg/cairo-209,Family-friendly hotel with pool and kids club,22.892057,31.726021,11.4
210,Cairo,Nile Ritz-Carlton 12,732.51,8.5,https://booking.com/hotel/eg/cairo-210,Contemporary hotel near shopping and dining districts,31.296997,28.742968,0.9
211,Cairo,Tolip Golden Hotel 12,319.35,,https://booking.com/hotel/eg/cairo-211,Premium hotel offering authentic Egyptian hospitality,30.254597,30.706097,1.2
212,Cairo,Dana Inn Maadi 12,779.03,8.3,https://booking.com/hotel/eg/cairo-212,Charming boutique hotel with traditional Egyptian decor,30.938316,33.268389,16.8
213,Cairo,Le Riad Hotel de Charme 12,151.3,,https://booking.com/hotel/eg/cairo-213,Historic hotel with panoramic views of the Nile,25.02206,33.664387,24.8
214,Cairo,Arabian Nights Hotel 12,1414.84,7.5,https://booking.com/hotel/eg/cairo-214,Beachfront resort with private beach and water sports,28.179861,32.651909,23.2
215,Cairo,Pyramids View Inn 12,443.13,8.7,https://booking.com/hotel/eg/cairo-215,Luxurious hotel with stunning views and world-class amenities,23.141986,30.444891,0.6
216,Cairo,Cairo Downtown Hotel 12,486.32,6.3,https://booking.com/hotel/eg/cairo-216,Family-friendly hotel with pool and kids club,25.613987,30.484997,15.1
217,Cairo,Four Seasons Cairo at Nile Plaza 13,178.57,7.4,https://booking.com/hotel/eg/cairo-217,Charming boutique hotel with traditional Egyptian decor,23.600222,31.42576,19.1
218,Cairo,Marriott Mena House 13,646.93,8.5,https://booking.com/hotel/eg/cairo-218,Modern hotel in the heart of the city with easy access to attractions,26.552228,25.256421,8.9
219,Cairo,Steigenberger El Tahrir 13,696.96,9.5,https://booking.com/hotel/eg/cairo-219,Beachfront resort with private beach and water sports,27.775098,32.648833,20.4
220,Cairo,Kempinski Nile Hotel 13,154.58,8.7,https://booking.com/hotel/eg/cairo-220,Budget-friendly hotel with clean rooms and friendly staff,28.219584,28.800745,5.3
221,Cairo,Sofitel Cairo Nile El Gezirah 13,832.93,7.2,https://booking.com/hotel/eg/cairo-221,Beachfront resort with private beach and water sports,24.439377,27.848729,8.0
222,Cairo,Fairmont Nile City 13,472.55,5.5,https://booking.com/hotel/eg/cairo-222,Beachfront resort with private beach and water sports,28.81754,28.999052,24.4
223,Cairo,Conrad Cairo 13,913.67,6.5,https://booking.com/hotel/eg/cairo-223,Premium hotel offering authentic Egyptian hospitality,29.59792,26.845851,7.7
224,Cairo,InterContinental Semiramis 13,699.62,6.8,https://booking.com/hotel/eg/cairo-224,Historic hotel with panoramic views of the Nile,27.227152,25.434125,16.0
225,Cairo,Ramses Hilton 13,589.77,9.2,https://booking.com/hotel/eg/cairo-225,Historic hotel with panoramic views of the Nile,27.638616,32.937439,16.3
226,Cairo,Hilton Cairo World Trade Center 13,904.31,,https://booking.com/hotel/eg/cairo-226,Budget-friendly hotel with clean rooms and friendly staff,29.978682,34.000231,9.2
227,Cairo,Cairo Pyramids Hotel 13,1209.22,,https://booking.com/hotel/eg/cairo-227,Charming boutique hotel with traditional Egyptian decor,30.086155,31.714247,20.3
228,Cairo,Nile Ritz-Carlton 13,379.68,7.5,https://booking.com/hotel/eg/cairo-228,Family-friendly hotel with pool and kids club,23.596135,32.368737,21.6
229,Cairo,Tolip Golden Hotel 13,269.89,,https://booking.com/hotel/eg/cairo-229,Luxurious hotel with stunning views and world-class amenities,23.695237,28.122718,6.1
230,Cairo,Dana Inn Maadi 13,1040.02,,https://booking.com/hotel/eg/cairo-230,Budget-friendly hotel with clean rooms and friendly staff,26.719285,34.877855,3.8
231,Cairo,Le Riad Hotel de Charme 13,256.73,6.1,https://booking.com/hotel/eg/cairo-231,Contemporary hotel near shopping and dining districts,28.88291,25.158211,8.9
232,Cairo,Arabian Nights Hotel 13,143.96,5.8,https://booking.com/hotel/eg/cairo-232,Contemporary hotel near shopping and dining districts,29.339916,27.648954,16.3
233,Cairo,Pyramids View Inn 13,1535.46,5.8,https://booking.com/hotel/eg/cairo-233,Historic hotel with panoramic views of the Nile,25.372465,25.694238,13.2
234,Cairo,Cairo Downtown Hotel 13,244.08,,https://booking.com/hotel/eg/cairo-234,Family-friendly hotel with pool and kids club,22.66435,31.401682,7.1
235,Cairo,Four Seasons Cairo at Nile Plaza 14,2570.12,,https://booking.com/hotel/eg/cairo-235,Premium hotel offering authentic Egyptian hospitality,25.163518,31.69487,24.9
236,Cairo,Marriott Mena House 14,1334.7,9.8,https://booking.com/hotel/eg/cairo-236,Beachfront resort with private beach and water sports,22.571352,30.622968,24.0
237,Cairo,Steigenberger El Tahrir 14,930.03,,https://booking.com/hotel/eg/cairo-237,Budget-friendly hotel with clean rooms and friendly staff,23.61954,29.094779,10.9
238,Cairo,Kempinski Nile Hotel 14,102.67,,https://booking.com/hotel/eg/cairo-238,Charming boutique hotel with traditional Egyptian decor,23.447952,34.924835,23.2
239,Cairo,Sofitel Cairo Nile El Gezirah 14,446.11,7.9,https://booking.com/hotel/eg/cairo-239,Historic hotel with panoramic views of the Nile,24.441949,32.87902,21.7
240,Cairo,Fairmont Nile City 14,1775.15,6.3,https://booking.com/hotel/eg/cairo-240,Beachfront resort with private beach and water sports,24.879719,27.631126,9.3
241,Cairo,Conrad Cairo 14,678.5,,https://booking.com/hotel/eg/cairo-241,Budget-friendly hotel with clean rooms and friendly staff,27.261121,28.055243,10.2
242,Cairo,InterContinental Semiramis 14,3731.61,6.4,https://booking.com/hotel/eg/cairo-242,Charming boutique hotel with traditional Egyptian decor,29.469622,30.745874,14.4
243,Cairo,Ramses Hilton 14,679.19,4.8,https://booking.com/hotel/eg/cairo-243,Historic hotel with panoramic views of the Nile,29.765772,28.806233,22.0
244,Cairo,Hilton Cairo World Trade Center 14,823.79,8.2,https://booking.com/hotel/eg/cairo-244,Beachfront resort with private beach and water sports,29.777983,28.22528,1.1
245,Cairo,Cairo Pyramids Hotel 14,469.99,7.1,https://booking.com/hotel/eg/cairo-245,Modern hotel in the heart of the city with easy access to attractions,28.089235,33.224806,3.7
246,Cairo,Nile Ritz-Carlton 14,4778.6,7.4,https://booking.com/hotel/eg/cairo-246,Beachfront resort with private beach and water sports,26.774378,28.98663,4.1
247,Cairo,Tolip Golden Hotel 14,408.46,,https://booking.com/hotel/eg/cairo-247,Budget-friendly hotel with clean rooms and friendly staff,24.209238,25.799654,19.5
248,Cairo,Dana Inn Maadi 14,572.73,,https://booking.com/hotel/eg/cairo-248,Beachfront resort with private beach and water sports,26.175361,26.056647,16.2
249,Cairo,Le Riad Hotel de Charme 14,1024.63,6.3,https://booking.com/hotel/eg/cairo-249,Charming boutique hotel with traditional Egyptian decor,25.671378,30.644411,5.2
250,Cairo,Arabian Nights Hotel 14,624.37,6.0,https://booking.com/hotel/eg/cairo-250,Elegant resort with spa and wellness center,24.824873,29.303372,4.7
251,Cairo,Pyramids View Inn 14,359.31,7.1,https://booking.com/hotel/eg/cairo-251,Luxurious hotel with stunning views and world-class amenities,26.83951,34.966969,20.4
252,Cairo,Cairo Downtown Hotel 14,194.91,8.9,https://booking.com/hotel/eg/cairo-252,Historic hotel with panoramic views of the Nile,26.047792,26.307104,22.2
253,Cairo,Four Seasons Cairo at Nile Plaza 15,222.85,7.5,https://booking.com/hotel/eg/cairo-253,Historic hotel with panoramic views of the Nile,29.86161,32.336144,19.3
254,Cairo,Marriott Mena House 15,649.43,7.6,https://booking.com/hotel/eg/cairo-254,Historic hotel with panoramic views of the Nile,29.508208,30.821482,17.2
255,Cairo,Steigenberger El Tahrir 15,959.13,6.4,https://booking.com/hotel/eg/cairo-255,Premium hotel offering authentic Egyptian hospitality,24.291414,34.758738,20.1
256,Cairo,Kempinski Nile Hotel 15,657.04,,https://booking.com/hotel/eg/cairo-256,Family-friendly hotel with pool and kids club,30.021392,25.980826,12.5
257,Cairo,Sofitel Cairo Nile El Gezirah 15,1057.26,,https://booking.com/hotel/eg/cairo-257,Beachfront resort with private beach and water sports,24.313041,31.517106,20.4
258,Cairo,Fairmont Nile City 15,1494.46,8.2,https://booking.com/hotel/eg/cairo-258,Premium hotel offering authentic Egyptian hospitality,30.474805,34.553347,19.8
259,Cairo,Conrad Cairo 15,1658.82,6.5,https://booking.com/hotel/eg/cairo-259,Luxurious hotel with stunning views and world-class amenities,29.98828,25.384263,22.6
260,Cairo,InterContinental Semiramis 15,3736.28,7.1,https://booking.com/hotel/eg/cairo-260,Historic hotel with panoramic views of the Nile,28.048362,31.139336,2.1
261,Cairo,Ramses Hilton 15,256.46,7.9,https://booking.com/hotel/eg/cairo-261,Luxurious hotel with stunning views and world-class amenities,26.211094,25.478308,1.4
262,Cairo,Hilton Cairo World Trade Center 15,1254.44,9.3,https://booking.com/hotel/eg/cairo-262,Charming boutique hotel with traditional Egyptian decor,22.115031,34.565014,18.6
263,Cairo,Cairo Pyramids Hotel 15,226.4,6.6,https://booking.com/hotel/eg/cairo-263,Charming boutique hotel with traditional Egyptian decor,28.283021,26.851956,4.8
264,Cairo,Nile Ritz-Carlton 15,833.83,7.0,https://booking.com/hotel/eg/cairo-264,Premium hotel offering authentic Egyptian hospitality,22.198977,25.821717,24.2
265,Cairo,Tolip Golden Hotel 15,1475.63,6.9,https://booking.com/hotel/eg/cairo-265,Modern hotel in the heart of the city with easy access to attractions,28.339829,25.104277,6.8
266,Cairo,Dana Inn Maadi 15,561.68,7.7,https://booking.com/hotel/eg/cairo-266,Contemporary hotel near shopping and dining districts,22.398537,34.684888,20.1
267,Cairo,Le Riad Hotel de Charme 15,2131.32,10.0,https://booking.com/hotel/eg/cairo-267,Modern hotel in the heart of the city with easy access to attractions,23.21691,28.382675,23.2
268,Cairo,Arabian Nights Hotel 15,413.3,6.3,https://booking.com/hotel/eg/cairo-268,Premium hotel offering authentic Egyptian hospitality,27.822926,34.430758,6.4
269,Cairo,Pyramids View Inn 15,557.24,7.5,https://booking.com/hotel/eg/cairo-269,Elegant resort with spa and wellness center,31.427946,31.714549,8.3
270,Cairo,Cairo Downtown Hotel 15,502.71,8.5,https://booking.com/hotel/eg/cairo-270,Family-friendly hotel with pool and kids club,29.172898,29.605395,21.1
271,Cairo,Four Seasons Cairo at Nile Plaza 16,1354.08,8.7,https://booking.com/hotel/eg/cairo-271,Historic hotel with panoramic views of the Nile,29.15528,27.693313,13.7
272,Cairo,Marriott Mena House 16,431.76,8.2,https://booking.com/hotel/eg/cairo-272,Beachfront resort with private beach and water sports,29.768961,27.135114,12.9
273,Cairo,Steigenberger El Tahrir 16,987.87,8.7,https://booking.com/hotel/eg/cairo-273,Luxurious hotel with stunning views and world-class amenities,26.829425,27.975485,14.3
274,Cairo,Kempinski Nile Hotel 16,1215.21,8.3,https://booking.com/hotel/eg/cairo-274,Family-friendly hotel with pool and kids club,23.520681,29.615575,0.7
275,Cairo,Sofitel Cairo Nile El Gezirah 16,1290.47,6.7,https://booking.com/hotel/eg/cairo-275,Elegant resort with spa and wellness center,23.842562,33.798165,16.6
276,Cairo,Fairmont Nile City 16,1603.47,6.8,https://booking.com/hotel/eg/cairo-276,Modern hotel in the heart of the city with easy access to attractions,25.376153,32.837918,14.1
277,Cairo,Conrad Cairo 16,208.54,,https://booking.com/hotel/eg/cairo-277,Contemporary hotel near shopping and dining districts,26.468031,30.020502,3.6
278,Cairo,InterContinental Semiramis 16,274.5,9.3,https://booking.com/hotel/eg/cairo-278,Historic hotel with panoramic views of the Nile,27.633921,28.915257,10.6
