id,city,Restaurant,Location,Cuisines,URL,Total_Items,Prices_List,Min_Price,Max_Price,Avg_Price
161,Cairo,Andrea El Mariouteya 6,Garden City,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/andrea-el-mariouteya-6-161,36,61.98-151.03,61.98,151.03,106.5
162,Cairo,Sea Gull 6,Maadi,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/sea-gull-6-162,59,70.5-219.26,70.5,219.26,144.88
163,Cairo,Samakmak 6,Mohandessin,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/samakmak-6-163,42,47.36-154.57,47.36,154.57,100.97
164,Cairo,Fish Market 6,6th of October,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/fish-market-6-164,91,87.79-337.77,87.79,337.77,212.78
165,Cairo,Gad 6,Heliopolis,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/gad-6-165,31,42.62-112.09,42.62,112.09,77.36
166,Cairo,Felfela 6,Nasr City,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/felfela-6-166,28,120.42-482.31,120.42,482.31,301.37
167,Cairo,Tikka Grill 6,6th of October,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/tikka-grill-6-167,85,107.73-429.37,107.73,429.37,268.55
168,Cairo,El Shabrawy 6,Heliopolis,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/el-shabrawy-6-168,58,54.84-272.1,54.84,272.1,163.47
169,Cairo,Mori Sushi 6,New Cairo,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/mori-sushi-6-169,15,109.48-412.84,109.48,412.84,261.16
170,Cairo,Crimson Bar & Grill 6,Heliopolis,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/crimson-bar-&-grill-6-170,52,145.38-489.97,145.38,489.97,317.68
171,Cairo,Naguib Mahfouz Cafe 6,New Cairo,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/naguib-mahfouz-cafe-6-171,108,92.94-143.69,92.94,143.69,118.31
172,Cairo,El Tabbala 6,Dokki,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/el-tabbala-6-172,73,67.44-318.68,67.44,318.68,193.06
173,Cairo,Osmanly 6,Khan El Khalili,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/osmanly-6-173,30,40.02-65.68,40.02,65.68,52.85
174,Cairo,Sabaya 6,Heliopolis,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/sabaya-6-174,56,98.3-276.32,98.3,276.32,187.31
175,Cairo,Le Deck 6,Maadi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/le-deck-6-175,109,148.33-528.51,148.33,528.51,338.42
176,Cairo,Birdcage 6,Giza,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/birdcage-6-176,34,107.89-277.85,107.89,277.85,192.87
177,Cairo,Crimson 6,Heliopolis,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/crimson-6-177,16,146.06-704.72,146.06,704.72,425.39
178,Cairo,Pier 88 6,Khan El Khalili,"Seafood,Mediterranean",https://talabat.com/eg/cairo/pier-88-6-178,110,121.81-188.1,121.81,188.1,154.95
179,Cairo,The Blue Restaurant 6,Mohandessin,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/the-blue-restaurant-6-179,26,115.06-560.31,115.06,560.31,337.68
180,Cairo,Nile Maxim 6,New Cairo,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/nile-maxim-6-180,54,136.18-322.07,136.18,322.07,229.12
181,Cairo,Abou Tarek 7,Maadi,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/abou-tarek-7-181,43,82.11-150.29,82.11,150.29,116.2
182,Cairo,Koshary Abou Tarek 7,6th of October,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/koshary-abou-tarek-7-182,35,142.89-589.67,142.89,589.67,366.28
183,Cairo,Sequoia 7,Heliopolis,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/sequoia-7-183,67,118.78-182.22,118.78,182.22,150.5
184,Cairo,Zooba 7,6th of October,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/zooba-7-184,43,85.77-381.69,85.77,381.69,233.73
185,Cairo,Fasahat Somaya 7,Giza,"French,European,Fine Dining",https://talabat.com/eg/cairo/fasahat-somaya-7-185,85,52.01-200.66,52.01,200.66,126.33
186,Cairo,El Prince 7,Heliopolis,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/el-prince-7-186,89,138.05-451.28,138.05,451.28,294.66
187,Cairo,Maison Thomas 7,Nasr City,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/maison-thomas-7-187,106,84.0-172.21,84.0,172.21,128.11
188,Cairo,Taboula 7,Heliopolis,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/taboula-7-188,19,125.61-518.82,125.61,518.82,322.22
189,Cairo,Cairo Kitchen 7,Khan El Khalili,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/cairo-kitchen-7-189,17,57.04-217.59,57.04,217.59,137.31
190,Cairo,Kazouza 7,Zamalek,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/kazouza-7-190,88,113.27-510.82,113.27,510.82,312.05
191,Cairo,Andrea El Mariouteya 7,Khan El Khalili,"Seafood,Mediterranean",https://talabat.com/eg/cairo/andrea-el-mariouteya-7-191,107,46.25-129.92,46.25,129.92,88.08
192,Cairo,Sea Gull 7,Nasr City,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/sea-gull-7-192,96,146.36-365.63,146.36,365.63,256.0
193,Cairo,Samakmak 7,6th of October,"Italian,Pizza,Pasta",https://talabat.com/eg/cairo/samakmak-7-193,23,92.1-410.01,92.1,410.01,251.06
194,Cairo,Fish Market 7,6th of October,"French,European,Fine Dining",https://talabat.com/eg/cairo/fish-market-7-194,94,121.55-247.45,121.55,247.45,184.5
195,Cairo,Gad 7,Mohandessin,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/gad-7-195,89,61.43-222.81,61.43,222.81,142.12
196,Cairo,Felfela 7,Heliopolis,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/felfela-7-196,97,114.33-569.51,114.33,569.51,341.92
197,Cairo,Tikka Grill 7,Nasr City,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/tikka-grill-7-197,42,94.48-294.51,94.48,294.51,194.5
198,Cairo,El Shabrawy 7,Nasr City,"Italian,Pizza,Pasta",https://talabat.com/eg/cairo/el-shabrawy-7-198,59,45.2-85.73,45.2,85.73,65.47
199,Cairo,Mori Sushi 7,Nasr City,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/mori-sushi-7-199,59,47.75-156.58,47.75,156.58,102.17
200,Cairo,Crimson Bar & Grill 7,Nile Corniche,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/crimson-bar-&-grill-7-200,68,93.11-160.86,93.11,160.86,126.99
201,Cairo,Naguib Mahfouz Cafe 7,Nile Corniche,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/cairo/naguib-mahfouz-cafe-7-201,112,146.12-436.87,146.12,436.87,291.5
202,Cairo,El Tabbala 7,Maadi,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/el-tabbala-7-202,43,118.0-344.46,118.0,344.46,231.23
203,Cairo,Osmanly 7,Dokki,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/osmanly-7-203,31,78.58-387.83,78.58,387.83,233.2
204,Cairo,Sabaya 7,Pyramids Area,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/sabaya-7-204,27,58.46-190.03,58.46,190.03,124.25
205,Cairo,Le Deck 7,Nile Corniche,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/le-deck-7-205,64,138.78-607.4,138.78,607.4,373.09
206,Cairo,Birdcage 7,New Cairo,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/birdcage-7-206,100,82.3-166.48,82.3,166.48,124.39
207,Cairo,Crimson 7,6th of October,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/crimson-7-207,108,38.52-102.51,38.52,102.51,70.52
208,Cairo,Pier 88 7,Garden City,"Seafood,Mediterranean",https://talabat.com/eg/cairo/pier-88-7-208,98,131.39-571.21,131.39,571.21,351.3
209,Cairo,The Blue Restaurant 7,Nasr City,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/the-blue-restaurant-7-209,47,92.28-355.63,92.28,355.63,223.95
210,Cairo,Nile Maxim 7,New Cairo,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/nile-maxim-7-210,100,47.4-138.21,47.4,138.21,92.81
211,Cairo,Abou Tarek 8,Heliopolis,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/abou-tarek-8-211,46,91.34-188.28,91.34,188.28,139.81
212,Cairo,Koshary Abou Tarek 8,Giza,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/koshary-abou-tarek-8-212,28,67.84-316.14,67.84,316.14,191.99
213,Cairo,Sequoia 8,Zamalek,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/sequoia-8-213,70,103.9-277.63,103.9,277.63,190.76
214,Cairo,Zooba 8,Nasr City,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/zooba-8-214,85,109.88-182.95,109.88,182.95,146.41
215,Cairo,Fasahat Somaya 8,New Cairo,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/fasahat-somaya-8-215,53,59.39-240.97,59.39,240.97,150.18
216,Cairo,El Prince 8,Nile Corniche,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/el-prince-8-216,36,73.42-365.6,73.42,365.6,219.51
217,Cairo,Maison Thomas 8,Nile Corniche,"Seafood,Mediterranean",https://talabat.com/eg/cairo/maison-thomas-8-217,112,144.85-341.14,144.85,341.14,243.0
218,Cairo,Taboula 8,Pyramids Area,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/taboula-8-218,30,107.26-204.74,107.26,204.74,156.0
219,Cairo,Cairo Kitchen 8,Heliopolis,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/cairo-kitchen-8-219,55,127.75-565.51,127.75,565.51,346.63
220,Cairo,Kazouza 8,Pyramids Area,"Seafood,Mediterranean",https://talabat.com/eg/cairo/kazouza-8-220,118,136.65-455.94,136.65,455.94,296.3
221,Cairo,Andrea El Mariouteya 8,Pyramids Area,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/cairo/andrea-el-mariouteya-8-221,60,46.43-187.45,46.43,187.45,116.94
222,Cairo,Sea Gull 8,Khan El Khalili,"French,European,Fine Dining",https://talabat.com/eg/cairo/sea-gull-8-222,67,90.25-320.89,90.25,320.89,205.57
223,Cairo,Samakmak 8,Pyramids Area,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/samakmak-8-223,119,108.75-486.11,108.75,486.11,297.43
224,Cairo,Fish Market 8,Dokki,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/fish-market-8-224,66,129.49-539.13,129.49,539.13,334.31
225,Cairo,Gad 8,Giza,"Italian,Pizza,Pasta",https://talabat.com/eg/cairo/gad-8-225,66,75.71-207.55,75.71,207.55,141.63
226,Cairo,Felfela 8,Nasr City,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/felfela-8-226,106,149.36-380.31,149.36,380.31,264.84
227,Cairo,Tikka Grill 8,Dokki,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/tikka-grill-8-227,61,118.55-561.82,118.55,561.82,340.19
228,Cairo,El Shabrawy 8,Pyramids Area,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/el-shabrawy-8-228,58,123.82-306.65,123.82,306.65,215.23
229,Cairo,Mori Sushi 8,Nasr City,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/mori-sushi-8-229,104,95.62-177.7,95.62,177.7,136.66
230,Cairo,Crimson Bar & Grill 8,Downtown Cairo,"Seafood,Mediterranean",https://talabat.com/eg/cairo/crimson-bar-&-grill-8-230,83,84.59-129.55,84.59,129.55,107.07
231,Cairo,Naguib Mahfouz Cafe 8,Downtown Cairo,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/naguib-mahfouz-cafe-8-231,26,98.39-405.78,98.39,405.78,252.08
232,Cairo,El Tabbala 8,Nasr City,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/el-tabbala-8-232,43,122.91-445.02,122.91,445.02,283.96
233,Cairo,Osmanly 8,Garden City,"Seafood,Mediterranean",https://talabat.com/eg/cairo/osmanly-8-233,100,56.4-204.64,56.4,204.64,130.52
234,Cairo,Sabaya 8,Nile Corniche,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/sabaya-8-234,73,88.39-429.44,88.39,429.44,258.92
235,Cairo,Le Deck 8,Downtown Cairo,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/le-deck-8-235,119,125.62-255.58,125.62,255.58,190.6
236,Cairo,Birdcage 8,New Cairo,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/birdcage-8-236,69,131.83-346.93,131.83,346.93,239.38
237,Cairo,Crimson 8,Nile Corniche,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/crimson-8-237,78,65.36-224.04,65.36,224.04,144.7
238,Cairo,Pier 88 8,Heliopolis,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/pier-88-8-238,104,92.13-350.25,92.13,350.25,221.19
239,Cairo,The Blue Restaurant 8,Giza,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/the-blue-restaurant-8-239,88,126.41-405.56,126.41,405.56,265.99
240,Cairo,Nile Maxim 8,Zamalek,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/nile-maxim-8-240,114,139.59-223.9,139.59,223.9,181.75
241,Cairo,Abou Tarek 9,Maadi,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/cairo/abou-tarek-9-241,96,47.02-184.35,47.02,184.35,115.69
242,Cairo,Koshary Abou Tarek 9,Pyramids Area,"French,European,Fine Dining",https://talabat.com/eg/cairo/koshary-abou-tarek-9-242,107,117.81-249.72,117.81,249.72,183.76
243,Cairo,Sequoia 9,Nile Corniche,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/sequoia-9-243,97,130.7-543.33,130.7,543.33,337.01
244,Cairo,Zooba 9,Maadi,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/zooba-9-244,62,95.03-422.9,95.03,422.9,258.96
245,Cairo,Fasahat Somaya 9,Heliopolis,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/fasahat-somaya-9-245,16,93.41-180.24,93.41,180.24,136.82
246,Cairo,El Prince 9,New Cairo,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/el-prince-9-246,95,49.64-209.43,49.64,209.43,129.53
247,Cairo,Maison Thomas 9,Nasr City,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/maison-thomas-9-247,48,66.49-253.5,66.49,253.5,160.0
248,Cairo,Taboula 9,Downtown Cairo,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/taboula-9-248,20,44.46-185.38,44.46,185.38,114.92
249,Cairo,Cairo Kitchen 9,Dokki,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/cairo-kitchen-9-249,59,118.67-334.39,118.67,334.39,226.53
250,Cairo,Kazouza 9,Maadi,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/kazouza-9-250,61,146.04-611.21,146.04,611.21,378.62
251,Cairo,Andrea El Mariouteya 9,Heliopolis,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/andrea-el-mariouteya-9-251,114,47.01-147.47,47.01,147.47,97.24
252,Cairo,Sea Gull 9,Giza,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/sea-gull-9-252,65,114.78-447.24,114.78,447.24,281.01
253,Cairo,Samakmak 9,Mohandessin,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/samakmak-9-253,85,77.74-351.13,77.74,351.13,214.44
254,Cairo,Fish Market 9,Dokki,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/fish-market-9-254,105,119.2-328.89,119.2,328.89,224.04
255,Cairo,Gad 9,Nile Corniche,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/gad-9-255,100,132.28-446.47,132.28,446.47,289.38
256,Cairo,Felfela 9,Garden City,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/felfela-9-256,85,61.82-285.63,61.82,285.63,173.72
257,Cairo,Tikka Grill 9,Mohandessin,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/tikka-grill-9-257,81,128.98-509.33,128.98,509.33,319.15
258,Cairo,El Shabrawy 9,Nasr City,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/el-shabrawy-9-258,70,144.79-715.58,144.79,715.58,430.19
259,Cairo,Mori Sushi 9,Nasr City,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/mori-sushi-9-259,99,72.35-193.88,72.35,193.88,133.12
260,Cairo,Crimson Bar & Grill 9,Giza,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/crimson-bar-&-grill-9-260,76,123.59-509.25,123.59,509.25,316.42
261,Cairo,Naguib Mahfouz Cafe 9,Garden City,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/naguib-mahfouz-cafe-9-261,16,64.54-103.73,64.54,103.73,84.14
262,Cairo,El Tabbala 9,Nasr City,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/el-tabbala-9-262,55,59.38-89.65,59.38,89.65,74.52
263,Cairo,Osmanly 9,Heliopolis,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/osmanly-9-263,41,103.94-493.57,103.94,493.57,298.75
264,Cairo,Sabaya 9,Heliopolis,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/sabaya-9-264,74,144.44-251.35,144.44,251.35,197.89
265,Cairo,Le Deck 9,Dokki,"French,European,Fine Dining",https://talabat.com/eg/cairo/le-deck-9-265,19,76.55-249.7,76.55,249.7,163.12
266,Cairo,Birdcage 9,Heliopolis,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/birdcage-9-266,34,119.28-308.07,119.28,308.07,213.68
267,Cairo,Crimson 9,Maadi,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/crimson-9-267,77,30.47-84.55,30.47,84.55,57.51
268,Cairo,Pier 88 9,Maadi,"French,European,Fine Dining",https://talabat.com/eg/cairo/pier-88-9-268,63,44.56-75.98,44.56,75.98,60.27
269,Cairo,The Blue Restaurant 9,Maadi,"Italian,Pizza,Pasta",https://talabat.com/eg/cairo/the-blue-restaurant-9-269,68,46.04-193.43,46.04,193.43,119.73
270,Cairo,Nile Maxim 9,Khan El Khalili,"French,European,Fine Dining",https://talabat.com/eg/cairo/nile-maxim-9-270,96,122.63-238.35,122.63,238.35,180.49
271,Cairo,Abou Tarek 10,Mohandessin,"American,Burgers,Fast Food",https://talabat.com/eg/cairo/abou-tarek-10-271,78,32.11-75.35,32.11,75.35,53.73
272,Cairo,Koshary Abou Tarek 10,Zamalek,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/koshary-abou-tarek-10-272,36,62.09-299.5,62.09,299.5,180.8
273,Cairo,Sequoia 10,6th of October,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/sequoia-10-273,20,70.57-278.92,70.57,278.92,174.75
274,Cairo,Zooba 10,Downtown Cairo,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/zooba-10-274,53,125.34-534.56,125.34,534.56,329.95
275,Cairo,Fasahat Somaya 10,Garden City,"Seafood,Mediterranean",https://talabat.com/eg/cairo/fasahat-somaya-10-275,92,39.78-175.21,39.78,175.21,107.5
276,Cairo,El Prince 10,Giza,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/el-prince-10-276,77,40.71-178.3,40.71,178.3,109.51
277,Cairo,Maison Thomas 10,Maadi,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/maison-thomas-10-277,71,41.97-172.15,41.97,172.15,107.06
278,Cairo,Taboula 10,Nile Corniche,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/taboula-10-278,62,128.2-539.45,128.2,539.45,333.83
279,Cairo,Cairo Kitchen 10,Maadi,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/cairo-kitchen-10-279,112,82.01-293.75,82.01,293.75,187.88
280,Cairo,Kazouza 10,Giza,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/kazouza-10-280,31,95.15-172.3,95.15,172.3,133.73
281,Cairo,Andrea El Mariouteya 10,Giza,"Seafood,Mediterranean",https://talabat.com/eg/cairo/andrea-el-mariouteya-10-281,32,113.03-521.67,113.03,521.67,317.35
282,Cairo,Sea Gull 10,Khan El Khalili,"Italian,Pizza,Pasta",https://talabat.com/eg/cairo/sea-gull-10-282,110,63.15-237.35,63.15,237.35,150.25
283,Cairo,Samakmak 10,Nile Corniche,"Thai,Asian,Vegetarian",https://talabat.com/eg/cairo/samakmak-10-283,40,80.68-192.56,80.68,192.56,136.62
284,Cairo,Fish Market 10,Heliopolis,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/fish-market-10-284,117,117.64-328.95,117.64,328.95,223.29
285,Cairo,Gad 10,Nasr City,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/gad-10-285,16,88.62-311.05,88.62,311.05,199.84
286,Cairo,Felfela 10,Nile Corniche,"Seafood,Mediterranean",https://talabat.com/eg/cairo/felfela-10-286,57,80.96-241.47,80.96,241.47,161.22
287,Cairo,Tikka Grill 10,Mohandessin,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/tikka-grill-10-287,107,56.9-106.49,56.9,106.49,81.69
288,Cairo,El Shabrawy 10,Giza,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/el-shabrawy-10-288,47,83.27-386.8,83.27,386.8,235.03
289,Cairo,Mori Sushi 10,Dokki,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/mori-sushi-10-289,107,85.18-238.28,85.18,238.28,161.73
290,Cairo,Crimson Bar & Grill 10,New Cairo,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/crimson-bar-&-grill-10-290,31,92.32-239.59,92.32,239.59,165.95
291,Cairo,Naguib Mahfouz Cafe 10,Maadi,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/naguib-mahfouz-cafe-10-291,107,135.61-460.42,135.61,460.42,298.01
292,Cairo,El Tabbala 10,Downtown Cairo,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/el-tabbala-10-292,59,77.7-374.31,77.7,374.31,226.0
293,Cairo,Osmanly 10,Giza,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/osmanly-10-293,25,144.47-662.76,144.47,662.76,403.62
294,Cairo,Sabaya 10,Garden City,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/sabaya-10-294,119,31.1-129.61,31.1,129.61,80.36
295,Cairo,Le Deck 10,Khan El Khalili,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/le-deck-10-295,43,147.87-576.67,147.87,576.67,362.27
296,Cairo,Birdcage 10,Giza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/cairo/birdcage-10-296,89,111.02-260.97,111.02,260.97,186.0
297,Cairo,Crimson 10,Downtown Cairo,"Seafood,Mediterranean",https://talabat.com/eg/cairo/crimson-10-297,46,123.93-255.56,123.93,255.56,189.75
298,Cairo,Pier 88 10,Heliopolis,"Japanese,Sushi,Asian",https://talabat.com/eg/cairo/pier-88-10-298,48,143.74-486.38,143.74,486.38,315.06
299,Cairo,The Blue Restaurant 10,Khan El Khalili,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/the-blue-restaurant-10-299,76,37.04-74.96,37.04,74.96,56.0
300,Cairo,Nile Maxim 10,Giza,"Lebanese,Middle Eastern,Arabic",https://talabat.com/eg/cairo/nile-maxim-10-300,64,58.26-249.09,58.26,249.09,153.68
301,Cairo,Abou Tarek 11,Giza,"Egyptian,Arabic,Middle Eastern",https://talabat.com/eg/cairo/abou-tarek-11-301,97,96.21-279.94,96.21,279.94,188.07
302,Cairo,Koshary Abou Tarek 11,Downtown Cairo,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/koshary-abou-tarek-11-302,84,40.81-188.1,40.81,188.1,114.45
303,Cairo,Sequoia 11,6th of October,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/sequoia-11-303,49,103.34-395.99,103.34,395.99,249.67
304,Cairo,Zooba 11,Zamalek,"French,European,Fine Dining",https://talabat.com/eg/cairo/zooba-11-304,57,30.61-89.68,30.61,89.68,60.15
305,Cairo,Fasahat Somaya 11,Pyramids Area,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/fasahat-somaya-11-305,32,55.29-232.36,55.29,232.36,143.83
306,Cairo,El Prince 11,Zamalek,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/el-prince-11-306,19,118.12-566.0,118.12,566.0,342.06
307,Cairo,Maison Thomas 11,Mohandessin,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/maison-thomas-11-307,88,37.7-171.57,37.7,171.57,104.63
308,Cairo,Taboula 11,Dokki,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/taboula-11-308,63,66.08-253.44,66.08,253.44,159.76
309,Cairo,Cairo Kitchen 11,Zamalek,"Greek,Mediterranean,Seafood",https://talabat.com/eg/cairo/cairo-kitchen-11-309,49,121.36-530.94,121.36,530.94,326.15
310,Cairo,Kazouza 11,Khan El Khalili,"Korean,Asian,BBQ",https://talabat.com/eg/cairo/kazouza-11-310,97,88.92-420.28,88.92,420.28,254.6
311,Cairo,Andrea El Mariouteya 11,Downtown Cairo,"Mexican,Latin,Tacos",https://talabat.com/eg/cairo/andrea-el-mariouteya-11-311,103,43.96-211.89,43.96,211.89,127.92
312,Cairo,Sea Gull 11,Heliopolis,"Vegetarian,Vegan,Healthy",https://talabat.com/eg/cairo/sea-gull-11-312,93,91.61-217.5,91.61,217.5,154.56
313,Cairo,Samakmak 11,Nile Corniche,"Turkish,Kebab,Middle Eastern",https://talabat.com/eg/cairo/samakmak-11-313,79,149.98-563.12,149.98,563.12,356.55
314,Cairo,Fish Market 11,Maadi,"Indian,Asian,Vegetarian",https://talabat.com/eg/cairo/fish-market-11-314,104,97.91-183.11,97.91,183.11,140.51
315,Cairo,Gad 11,Giza,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/gad-11-315,65,66.94-311.34,66.94,311.34,189.14
316,Cairo,Felfela 11,Garden City,"Chinese,Asian,Dim Sum",https://talabat.com/eg/cairo/felfela-11-316,23,35.6-84.61,35.6,84.61,60.11
